date,is_weekend,is_holiday,event,promo,prev_qty,avg7_qty,food_qty,drink_qty,daily_qty,cold_qty,beauty_qty,avg7_food_qty,avg7_drink_qty,avg7_daily_qty,avg7_cold_qty,avg7_beauty_qty,top_sku_ratio,heavy_item_ratio,cold_chain_ratio,outbound_qty
2024-05-22,0,0,1,0,593,527.1,211,185,148,111,60,152.1,118.9,104.3,92.9,59,0.168,0.175,0.157,715
2024-05-23,0,0,0,0,715,542.9,150,118,96,84,67,158,126.4,107.3,94.1,57,0.199,0.171,0.111,515
2024-05-24,0,0,0,0,515,536.4,133,121,102,91,73,159.1,124.1,104.1,92.9,56.1,0.208,0.187,0.239,520
2024-05-25,1,0,0,0,520,539.3,138,112,82,101,44,159.7,126.1,104,92.1,57.3,0.24,0.171,0.199,477
2024-05-26,1,0,0,0,477,544,118,98,62,78,38,159.4,129.4,104.3,94.4,56.4,0.155,0.163,0.128,394
2024-05-27,0,0,0,0,394,534.7,145,115,123,98,45,156.1,128.6,100.7,92.1,57.1,0.18,0.173,0.22,526
2024-05-28,0,0,0,0,526,534.3,156,113,116,85,60,152.7,126.3,105,94.4,55.9,0.207,0.143,0.17,530
2024-05-29,0,0,1,0,530,525.3,184,142,108,116,65,150.1,123.1,104.1,92.6,55.3,0.194,0.169,0.219,615
2024-05-30,0,0,0,1,615,511,156,128,128,85,84,146.3,117,98.4,93.3,56,0.253,0.193,0.176,581
2024-05-31,0,0,0,0,581,520.4,143,113,88,97,48,147.1,118.4,103,93.4,58.4,0.253,0.191,0.202,489
2024-06-01,1,0,0,0,489,516,123,94,73,78,37,148.6,117.3,101,94.3,54.9,0.247,0.167,0.211,405
2024-06-02,1,0,0,0,405,505.7,128,105,57,77,36,146.4,114.7,99.7,91,53.9,0.19,0.167,0.13,403
2024-06-03,0,0,0,0,403,507,133,107,91,83,52,147.9,115.7,99,90.9,53.6,0.207,0.206,0.218,466
2024-06-04,0,0,0,0,466,498.4,145,108,87,85,71,146.1,114.6,94.4,88.7,54.6,0.152,0.163,0.22,496
2024-06-05,0,0,0,0,496,493.6,142,123,107,91,54,144.6,113.9,90.3,88.7,56.1,0.232,0.194,0.199,517
2024-06-06,0,0,0,0,517,479.6,139,116,107,66,47,138.6,111.1,90.1,85.1,54.6,0.251,0.183,0.208,475
2024-06-07,0,0,0,0,475,464.4,126,108,91,94,51,136.1,109.4,87.1,82.4,49.3,0.226,0.19,0.161,470
2024-06-08,1,0,0,0,470,461.7,114,82,71,87,32,133.7,108.7,87.6,82,49.7,0.174,0.166,0.183,386
2024-06-09,1,0,0,0,386,459,110,101,64,75,36,132.4,107,87.3,83.3,49,0.146,0.178,0.177,386
2024-06-10,0,0,0,0,386,456.6,128,115,104,77,68,129.9,106.4,88.3,83,49,0.192,0.197,0.167,492
2024-06-11,0,0,0,0,492,460.3,155,123,114,74,57,129.1,107.6,90.1,82.1,51.3,0.25,0.165,0.183,523
2024-06-12,0,0,0,0,523,464.1,133,97,80,73,52,130.6,109.7,94,80.6,49.3,0.251,0.166,0.2,435
2024-06-13,0,0,0,0,435,452.4,159,114,110,98,72,129.3,106,90.1,78,49,0.231,0.169,0.181,553
2024-06-14,0,0,0,0,553,463.6,144,119,100,83,50,132.1,105.7,90.6,82.6,52.6,0.204,0.181,0.18,496
2024-06-15,1,0,0,0,496,467.3,128,98,75,73,46,134.7,107.3,91.9,81,52.4,0.213,0.175,0.111,420
2024-06-16,1,0,0,0,420,472.1,112,83,68,89,32,136.7,109.6,92.4,79,54.4,0.196,0.172,0.153,384
2024-06-17,0,0,0,0,384,471.9,122,116,106,74,62,137,107,93,81,53.9,0.203,0.171,0.169,480
2024-06-18,0,0,1,0,480,470.1,144,130,112,85,76,136.1,107.1,93.3,80.6,53,0.205,0.182,0.167,547
2024-06-19,0,0,0,0,547,473.6,141,110,103,79,57,134.6,108.1,93,82.1,55.7,0.152,0.173,0.182,490
2024-06-20,0,0,0,0,490,481.4,134,110,88,78,57,135.7,110,96.3,83,56.4,0.224,0.18,0.176,467
2024-06-21,0,0,0,0,467,469.1,132,123,103,80,47,132.1,109.4,93.1,80.1,54.3,0.201,0.17,0.172,485
2024-06-22,1,0,0,0,485,467.6,172,114,76,104,32,130.4,110,93.6,79.7,53.9,0.214,0.169,0.152,498
2024-06-23,1,0,0,0,498,478.7,122,102,64,92,41,136.7,112.3,93.7,84.1,51.9,0.221,0.158,0.153,421
2024-06-24,0,0,0,0,421,484,137,122,97,85,66,138.1,115,93.1,84.6,53.1,0.257,0.155,0.16,507
2024-06-25,0,0,0,0,507,487.9,154,113,113,84,58,140.3,115.9,91.9,86.1,53.7,0.212,0.158,0.173,522
2024-06-26,0,0,0,0,522,484.3,134,126,101,74,48,141.7,113.4,92,86,51.1,0.175,0.161,0.261,483
2024-06-27,0,0,0,0,483,483.3,149,115,94,86,70,140.7,115.7,91.7,85.3,49.9,0.16,0.173,0.164,514
2024-06-28,0,0,0,0,514,490,124,102,87,81,65,142.9,116.4,92.6,86.4,51.7,0.161,0.184,0.205,459
2024-06-29,1,0,1,0,459,486.3,129,89,75,98,34,141.7,113.4,90.3,86.6,54.3,0.174,0.187,0.15,425
2024-06-30,1,0,0,1,425,475.9,138,91,69,90,43,135.6,109.9,90.1,85.7,54.6,0.179,0.185,0.239,431
2024-07-01,0,0,0,0,431,477.3,144,116,112,91,49,137.9,108.3,90.9,85.4,54.9,0.229,0.16,0.174,512
2024-07-02,0,0,0,0,512,478,138,124,107,85,57,138.9,107.4,93,86.3,52.4,0.186,0.179,0.073,511
2024-07-03,0,0,0,0,511,476.4,118,103,88,73,55,136.6,109,92.1,86.4,52.3,0.166,0.196,0.101,437
2024-07-04,0,0,0,0,437,469.9,134,95,83,74,60,134.3,105.7,90.3,86.3,53.3,0.141,0.207,0.16,446
2024-07-05,0,0,0,0,446,460.1,135,104,100,90,52,132.1,102.9,88.7,84.6,51.9,0.241,0.167,0.155,481
2024-07-06,1,0,0,0,481,463.3,132,97,79,89,37,133.7,103.1,90.6,85.9,50,0.139,0.186,0.215,434
2024-07-07,1,0,0,0,434,464.6,127,96,76,81,28,134.1,104.3,91.1,84.6,50.4,0.194,0.152,0.144,408
2024-07-08,0,0,0,0,408,461.3,119,116,99,75,60,132.6,105,92.1,83.3,48.3,0.177,0.183,0.155,469
2024-07-09,0,0,0,0,469,455.1,141,142,109,85,59,129,105,90.3,81,49.9,0.148,0.21,0.181,536
2024-07-10,0,0,0,0,536,458.7,138,128,99,92,55,129.4,107.6,90.6,81,50.1,0.22,0.181,0.163,512
2024-07-11,0,0,0,0,512,469.4,168,146,119,93,56,132.3,111.1,92.1,83.7,50.1,0.224,0.156,0.123,582
2024-07-12,0,0,0,0,582,488.9,159,133,110,102,61,137.1,118.4,97.3,86.4,49.6,0.206,0.193,0.135,565
2024-07-13,1,0,0,0,565,500.9,137,108,70,98,38,140.6,122.6,98.7,88.1,50.9,0.198,0.183,0.17,451
2024-07-14,1,0,1,0,451,503.3,147,115,82,106,39,141.3,124.1,97.4,89.4,51,0.22,0.188,0.104,489
2024-07-15,0,0,0,0,489,514.9,130,112,87,81,77,144.1,126.9,98.3,93,52.6,0.212,0.221,0.162,487
2024-07-16,0,0,1,0,487,517.4,186,137,143,106,59,145.7,126.3,96.6,93.9,55,0.177,0.149,0.19,631
2024-07-17,0,0,0,0,631,531,137,100,92,87,46,152.1,125.6,101.4,96.9,55,0.227,0.165,0.177,462
2024-07-18,0,0,0,1,462,523.9,158,115,108,99,68,152,121.6,100.4,96.1,53.7,0.212,0.197,0.201,548
2024-07-19,0,0,0,0,548,519,145,113,107,91,64,150.6,117.1,98.9,97,55.4,0.19,0.193,0.158,520
2024-07-20,1,0,0,0,520,512.6,117,98,70,92,36,148.6,114.3,98.4,95.4,55.9,0.201,0.186,0.169,413
2024-07-21,1,0,0,0,413,507.1,136,98,75,88,47,145.7,112.9,98.4,94.6,55.6,0.18,0.192,0.141,444
2024-07-22,0,0,0,0,444,500.7,133,113,92,76,59,144.1,110.4,97.4,92,56.7,0.208,0.175,0.162,473
2024-07-23,0,0,0,0,473,498.7,115,90,99,62,46,144.6,110.6,98.1,91.3,54.1,0.232,0.182,0.159,412
2024-07-24,0,0,0,0,412,467.4,147,107,96,75,57,134.4,103.9,91.9,85,52.3,0.174,0.125,0.157,482
2024-07-25,0,0,0,1,482,470.3,149,129,123,103,77,135.9,104.9,92.4,83.3,53.9,0.199,0.205,0.148,581
2024-07-26,0,0,0,0,581,475,161,128,103,88,54,134.6,106.9,94.6,83.9,55.1,0.145,0.144,0.192,534
2024-07-27,1,0,0,0,534,477,125,111,87,95,46,136.9,109,94,83.4,53.7,0.206,0.168,0.136,464
2024-07-28,1,0,0,0,464,484.3,135,95,84,93,39,138,110.9,96.4,83.9,55.1,0.191,0.184,0.208,446
2024-07-29,0,0,0,0,446,484.6,150,120,102,88,60,137.9,110.4,97.7,84.6,54,0.247,0.184,0.261,520
2024-07-30,0,0,0,0,520,491.3,134,104,104,78,63,140.3,111.4,99.1,86.3,54.1,0.216,0.183,0.21,483
2024-07-31,0,0,0,0,483,501.4,138,126,101,81,59,143,113.4,99.9,88.6,56.6,0.161,0.163,0.137,505
2024-08-01,0,0,0,0,505,504.7,118,102,86,69,51,141.7,116.1,100.6,89.4,56.9,0.161,0.165,0.154,426
2024-08-02,0,0,1,0,426,482.6,158,130,116,87,54,137.3,112.3,95.3,84.6,53.1,0.17,0.168,0.175,545
2024-08-03,1,0,0,0,545,484.1,136,102,69,107,36,136.9,112.6,97.1,84.4,53.1,0.159,0.187,0.155,450
2024-08-04,1,0,0,0,450,482.1,126,107,69,84,50,138.4,111.3,94.6,86.1,51.7,0.156,0.181,0.181,436
2024-08-05,0,0,0,1,436,480.7,163,150,111,99,66,137.1,113,92.4,84.9,53.3,0.174,0.197,0.169,589
2024-08-06,0,0,0,0,589,490.6,143,104,95,76,56,139,117.3,93.7,86.4,54.1,0.186,0.125,0.178,474
2024-08-07,0,0,0,1,474,489.3,128,118,96,83,55,140.3,117.3,92.4,86.1,53.1,0.206,0.153,0.185,480
2024-08-08,0,0,0,0,480,485.7,114,92,99,59,58,138.9,116.1,91.7,86.4,52.6,0.181,0.197,0.19,422
2024-08-09,0,0,0,0,422,485.1,149,117,109,96,59,138.3,114.7,93.6,85,53.6,0.204,0.173,0.176,530
2024-08-10,1,0,0,0,530,483,138,106,75,98,43,137,112.9,92.6,86.3,54.3,0.199,0.175,0.206,460
2024-08-11,1,0,1,0,460,484.4,142,105,89,102,46,137.3,113.4,93.4,85,55.3,0.197,0.175,0.158,484
2024-08-12,0,0,0,0,484,491.3,151,121,118,88,81,139.6,113.1,96.3,87.6,54.7,0.194,0.153,0.2,559
2024-08-13,0,0,0,0,559,487,157,149,117,93,73,137.9,109,97.3,86,56.9,0.197,0.174,0.209,589
2024-08-14,0,0,0,0,589,503.4,154,118,102,95,65,139.9,115.4,100.4,88.4,59.3,0.197,0.182,0.153,534
2024-08-15,0,0,0,1,534,511.1,167,130,115,107,74,143.6,115.4,101.3,90.1,60.7,0.195,0.171,0.222,593
2024-08-16,0,0,0,0,593,535.6,134,115,101,86,54,151.1,120.9,103.6,97,63,0.223,0.173,0.163,490
2024-08-17,1,0,0,0,490,529.9,136,98,94,104,40,149,120.6,102.4,95.6,62.3,0.144,0.167,0.154,472
2024-08-18,1,0,0,0,472,531.6,111,101,69,86,55,148.7,119.4,105.1,96.4,61.9,0.19,0.19,0.197,422
2024-08-19,0,0,0,0,422,522.7,139,120,92,82,59,144.3,118.9,102.3,94.1,63.1,0.201,0.163,0.162,492
2024-08-20,0,0,0,0,492,513.1,144,119,129,90,68,142.6,118.7,98.6,93.3,60,0.208,0.175,0.143,550
2024-08-21,0,0,0,0,550,507.6,129,112,88,84,61,140.7,114.4,100.3,92.9,59.3,0.172,0.194,0.206,474
2024-08-22,0,0,0,0,474,499,114,96,88,70,52,137.1,113.6,98.3,91.3,58.7,0.177,0.174,0.2,420
2024-08-23,0,0,0,1,420,474.3,155,139,114,97,66,129.6,108.7,94.4,86,55.6,0.199,0.174,0.198,571
2024-08-24,1,0,0,0,571,485.9,142,104,82,94,52,132.6,112.1,96.3,87.6,57.3,0.162,0.179,0.185,474
2024-08-25,1,0,1,0,474,486.1,145,116,85,94,34,133.4,113,94.6,86.1,59,0.215,0.143,0.154,474
2024-08-26,0,0,0,0,474,493.6,140,118,118,80,67,138.3,115.1,96.9,87.3,56,0.194,0.195,0.165,523
2024-08-27,0,0,0,0,523,498,149,104,104,93,70,138.4,114.9,100.6,87,57.1,0.19,0.193,0.181,520
2024-08-28,0,0,0,0,520,493.7,137,111,110,81,48,139.1,112.7,97,87.4,57.4,0.216,0.169,0.185,487
2024-08-29,0,0,0,1,487,495.6,129,106,88,70,53,140.3,112.6,100.1,87,55.6,0.242,0.205,0.176,446
2024-08-30,0,0,0,0,446,499.3,144,112,83,97,52,142.4,114,100.1,87,55.7,0.183,0.178,0.11,488
2024-08-31,1,0,0,1,488,487.4,159,118,103,108,41,140.9,110.1,95.7,87,53.7,0.216,0.176,0.201,529
2024-09-01,1,0,0,0,529,495.3,111,78,61,77,48,143.3,112.1,98.7,89,52.1,0.238,0.164,0.146,375
2024-09-02,0,0,0,0,375,481.1,111,88,80,67,51,138.4,106.7,95.3,86.6,54.1,0.147,0.199,0.163,397
2024-09-03,0,0,0,0,397,463.1,109,74,74,67,46,134.3,102.4,89.9,84.7,51.9,0.185,0.156,0.201,370
2024-09-04,0,0,0,0,370,441.7,91,73,68,54,34,128.6,98.1,85.6,81,48.4,0.202,0.166,0.164,320
2024-09-05,0,0,0,0,320,417.9,108,82,79,70,54,122,92.7,79.6,77.1,46.4,0.201,0.179,0.17,393
2024-09-06,0,0,0,0,393,410.3,119,97,61,60,36,119,89.3,78.3,77.1,46.6,0.205,0.161,0.197,373
2024-09-07,1,0,0,0,373,393.9,112,81,57,79,31,115.4,87.1,75.1,71.9,44.3,0.187,0.18,0.212,360
2024-09-08,1,0,0,0,360,369.7,91,58,46,58,29,108.7,81.9,68.6,67.7,42.9,0.201,0.175,0.146,282
2024-09-09,0,0,0,1,282,356.4,119,104,90,69,47,105.9,79,66.4,65,40.1,0.213,0.223,0.206,429
2024-09-10,0,0,0,0,429,361,107,89,76,54,43,107,81.3,67.9,65.3,39.6,0.183,0.167,0.16,369
2024-09-11,0,0,0,0,369,360.9,101,77,77,63,44,106.7,83.4,68.1,63.4,39.1,0.226,0.176,0.216,362
2024-09-12,0,0,0,1,362,366.9,121,92,86,61,53,108.1,84,69.4,64.7,40.6,0.199,0.181,0.19,413
2024-09-13,0,0,0,0,413,369.7,105,84,77,61,50,110,85.4,70.4,63.4,40.4,0.211,0.168,0.112,377
2024-09-14,1,0,0,0,377,370.3,113,71,68,66,44,108,83.6,72.7,63.6,42.4,0.204,0.177,0.167,362
2024-09-15,1,0,0,0,362,370.6,106,80,64,65,30,108.1,82.1,74.3,61.7,44.3,0.26,0.199,0.128,345
2024-09-16,0,0,0,0,345,379.6,117,97,79,73,54,110.3,85.3,76.9,62.7,44.4,0.23,0.185,0.136,420
2024-09-17,0,0,0,0,420,378.3,128,103,87,71,52,110,84.3,75.3,63.3,45.4,0.192,0.169,0.192,441
2024-09-18,0,0,0,0,441,388.6,111,106,79,54,52,113,86.3,76.9,65.7,46.7,0.167,0.159,0.185,402
2024-09-19,0,0,0,1,402,394.3,121,115,92,82,68,114.4,90.4,77.1,64.4,47.9,0.182,0.169,0.175,478
2024-09-20,0,0,0,0,478,403.6,119,94,93,67,58,114.4,93.7,78,67.4,50,0.221,0.182,0.141,431
2024-09-21,1,0,0,1,431,411.3,111,79,68,83,40,116.4,95.1,80.3,68.3,51.1,0.169,0.221,0.167,381
2024-09-22,1,0,0,0,381,414,117,94,56,71,38,116.1,96.3,80.3,70.7,50.6,0.202,0.173,0.17,376
2024-09-23,0,0,1,1,376,418.4,164,144,110,106,75,117.7,98.3,79.1,71.6,51.7,0.243,0.185,0.191,599
2024-09-24,0,1,0,0,599,444,128,103,103,62,56,124.4,105,83.6,76.3,54.7,0.214,0.163,0.224,452
2024-09-25,0,0,0,0,452,445.6,117,103,86,62,41,124.4,105,85.9,75,55.3,0.159,0.169,0.214,409
2024-09-26,0,1,0,0,409,446.6,116,99,83,65,48,125.3,104.6,86.9,76.1,53.7,0.184,0.187,0.184,411
2024-09-27,0,1,0,0,411,437,123,100,85,68,62,124.6,102.3,85.6,73.7,50.9,0.162,0.181,0.225,438
2024-09-28,1,0,0,0,438,438,115,91,66,97,41,125.1,103.1,84.4,73.9,51.4,0.164,0.184,0.234,410
2024-09-29,1,1,0,0,410,442.1,110,86,66,74,26,125.7,104.9,84.1,75.9,51.6,0.235,0.203,0.169,362
2024-09-30,0,1,0,0,362,440.1,95,84,65,52,44,124.7,103.7,85.6,76.3,49.9,0.206,0.184,0.173,340
2024-10-01,0,0,0,0,340,403.1,106,77,81,65,43,114.9,95.1,79.1,68.6,45.4,0.21,0.182,0.158,372
2024-10-02,0,0,0,0,372,391.7,111,92,77,73,48,111.7,91.4,76,69,43.6,0.168,0.155,0.191,401
2024-10-03,0,0,0,1,401,390.6,143,134,113,87,67,110.9,89.9,74.7,70.6,44.6,0.218,0.189,0.225,544
2024-10-04,0,0,1,1,544,409.6,177,128,126,116,72,114.7,94.9,79,73.7,47.3,0.238,0.163,0.227,619
2024-10-05,1,0,0,0,619,435.4,132,95,80,97,45,122.4,98.9,84.9,80.6,48.7,0.199,0.175,0.171,449
2024-10-06,1,0,1,0,449,441,125,102,72,87,45,124.9,99.4,86.9,80.6,49.3,0.199,0.152,0.179,431
2024-10-07,0,0,1,0,431,450.9,154,116,116,84,52,127,101.7,87.7,82.4,52,0.212,0.155,0.149,522
2024-10-08,0,0,0,0,522,476.9,107,107,100,75,58,135.4,106.3,95,87,53.1,0.177,0.179,0.185,447
2024-10-09,0,0,0,0,447,487.6,151,117,110,85,63,135.6,110.6,97.7,88.4,55.3,0.193,0.195,0.176,526
2024-10-10,0,0,0,0,526,505.4,122,105,95,81,62,141.3,114.1,102.4,90.1,57.4,0.199,0.196,0.182,465
2024-10-11,0,0,0,0,465,494.1,121,113,96,76,60,138.3,110,99.9,89.3,56.7,0.177,0.172,0.191,466
2024-10-12,1,0,0,0,466,472.3,123,94,79,91,39,130.3,107.9,95.6,83.6,55,0.143,0.176,0.158,426
2024-10-13,1,0,1,1,426,469,162,121,75,111,43,129,107.7,95.4,82.7,54.1,0.161,0.205,0.148,512
2024-10-14,0,0,0,0,512,480.6,124,117,99,77,55,134.3,110.4,95.9,86.1,53.9,0.217,0.194,0.148,472
2024-10-15,0,0,1,0,472,473.4,142,102,110,75,65,130,110.6,93.4,85.1,54.3,0.168,0.171,0.213,494
2024-10-16,0,0,0,0,494,480.1,128,105,90,69,49,135,109.9,94.9,85.1,55.3,0.223,0.157,0.179,441
2024-10-17,0,0,0,0,441,468,116,88,78,63,53,131.7,108.1,92,82.9,53.3,0.201,0.182,0.156,398
2024-10-18,0,0,0,1,398,458.4,145,127,95,91,34,130.9,105.7,89.6,80.3,52,0.195,0.186,0.178,492
2024-10-19,1,0,0,0,492,462.1,136,97,60,80,36,134.3,107.7,89.4,82.4,48.3,0.251,0.172,0.181,409
2024-10-20,1,0,0,1,409,459.7,133,99,78,90,39,136.1,108.1,86.7,80.9,47.9,0.195,0.204,0.162,439
2024-10-21,0,0,0,0,439,449.3,125,100,94,72,52,132,105,87.1,77.9,47.3,0.222,0.194,0.191,443
2024-10-22,0,0,0,0,443,445.1,118,95,89,72,52,132.1,102.6,86.4,77.1,46.9,0.141,0.19,0.161,426
2024-10-23,0,0,0,0,426,435.4,117,104,88,77,44,128.7,101.6,83.4,76.7,45,0.18,0.184,0.19,430
2024-10-24,0,0,0,0,430,433.9,132,100,87,67,43,127.1,101.4,83.1,77.9,44.3,0.192,0.189,0.157,429
2024-10-25,0,0,0,0,429,438.3,117,92,91,79,54,129.4,103.1,84.4,78.4,42.9,0.269,0.18,0.201,433
2024-10-26,1,0,0,0,433,429.9,128,92,81,84,49,125.4,98.1,83.9,76.7,45.7,0.191,0.175,0.157,434
2024-10-27,1,0,0,0,434,433.4,111,91,74,83,25,124.3,97.4,86.9,77.3,47.6,0.209,0.2,0.1,384
2024-10-28,0,0,0,1,384,425.6,152,125,98,90,51,121.1,96.3,86.3,76.3,45.6,0.174,0.198,0.219,516
2024-10-29,0,0,1,0,516,436,140,116,103,75,57,125,99.9,86.9,78.9,45.4,0.183,0.18,0.128,491
2024-10-30,0,0,0,0,491,445.3,119,98,90,68,47,128.1,102.9,88.9,79.3,46.1,0.194,0.192,0.234,422
2024-10-31,0,0,0,0,422,444.1,145,118,102,80,53,128.4,102,89.1,78,46.6,0.167,0.167,0.134,498
2024-11-01,0,0,0,1,498,454,156,132,125,98,67,130.3,104.6,91.3,79.9,48,0.154,0.176,0.13,578
2024-11-02,1,0,0,0,578,474.7,136,112,71,93,49,135.9,110.3,96.1,82.6,49.9,0.213,0.161,0.186,461
2024-11-03,1,0,0,0,461,478.6,120,93,74,80,39,137,113.1,94.7,83.9,49.9,0.193,0.171,0.18,406
2024-11-04,0,0,0,0,406,481.7,138,99,103,78,53,138.3,113.4,94.7,83.4,51.9,0.243,0.208,0.211,471
2024-11-05,0,0,0,0,471,475.3,139,111,97,82,68,136.3,109.7,95.4,81.7,52.1,0.248,0.15,0.202,497
2024-11-06,0,0,0,1,497,476.1,160,136,115,98,61,136.1,109,94.6,82.7,53.7,0.228,0.198,0.176,570
2024-11-07,0,0,0,0,570,497.3,159,143,109,114,78,142,114.4,98.1,87,55.7,0.175,0.161,0.204,603
2024-11-08,0,0,0,0,603,512.3,135,116,93,84,45,144,118,99.1,91.9,59.3,0.185,0.152,0.175,473
2024-11-09,1,0,0,0,473,497.3,118,104,71,88,32,141,115.7,94.6,89.9,56.1,0.177,0.169,0.203,413
2024-11-10,1,0,0,0,413,490.4,98,94,67,74,30,138.4,114.6,94.6,89.1,53.7,0.171,0.185,0.134,363
2024-11-11,0,0,0,1,363,484.3,148,117,94,79,55,135.3,114.7,93.6,88.3,52.4,0.142,0.175,0.186,493
2024-11-12,0,0,0,0,493,487.4,148,124,96,99,64,136.7,117.3,92.3,88.4,52.7,0.208,0.167,0.237,531
2024-11-13,0,0,0,0,531,492.3,130,110,105,81,71,138,119.1,92.1,90.9,52.1,0.153,0.17,0.129,497
2024-11-14,0,0,0,0,497,481.9,137,99,107,90,51,133.7,115.4,90.7,88.4,53.6,0.191,0.185,0.14,484
2024-11-15,0,0,0,0,484,464.9,128,114,99,86,80,130.6,109.1,90.4,85,49.7,0.152,0.179,0.159,507
2024-11-16,1,0,0,0,507,469.7,138,116,99,102,52,129.6,108.9,91.3,85.3,54.7,0.227,0.152,0.184,507
2024-11-17,1,0,0,0,507,483.1,132,104,77,89,35,132.4,110.6,95.3,87.3,57.6,0.165,0.151,0.153,437
2024-11-18,0,0,0,0,437,493.7,162,144,130,81,77,137.3,112,96.7,89.4,58.3,0.212,0.184,0.176,594
2024-11-19,0,0,0,0,594,508.1,141,121,105,70,56,139.3,115.9,101.9,89.7,61.4,0.165,0.161,0.15,493
2024-11-20,0,0,0,1,493,502.7,154,130,97,79,67,138.3,115.4,103.1,85.6,60.3,0.204,0.159,0.209,527
2024-11-21,0,0,0,1,527,507,163,125,119,90,79,141.7,118.3,102,85.3,59.7,0.222,0.149,0.169,576
2024-11-22,0,0,0,0,576,520.1,158,134,104,115,69,145.4,122,103.7,85.3,63.7,0.22,0.195,0.175,580
2024-11-23,1,0,0,0,580,530.6,132,105,75,116,43,149.7,124.9,104.4,89.4,62.1,0.147,0.175,0.224,471
2024-11-24,1,0,0,0,471,525.4,127,109,68,82,40,148.9,123.3,101,91.4,60.9,0.25,0.18,0.18,426
2024-11-25,0,0,0,0,426,523.9,145,118,106,90,63,148.1,124,99.7,90.4,61.6,0.212,0.174,0.074,522
2024-11-26,0,0,0,0,522,513.6,168,119,118,106,72,145.7,120.3,96.3,91.7,59.6,0.249,0.174,0.166,583
2024-11-27,0,0,0,0,583,526.4,149,140,117,100,62,149.6,120,98.1,96.9,61.9,0.202,0.179,0.171,568
2024-11-28,0,0,0,0,568,532.3,154,124,113,85,59,148.9,121.4,101,99.9,61.1,0.172,0.187,0.124,535
2024-11-29,0,0,0,0,535,526.4,142,122,99,87,50,147.6,121.3,100.1,99.1,58.3,0.174,0.171,0.171,500
2024-11-30,1,0,0,0,500,515,133,95,75,79,31,145.3,119.6,99.4,95.1,55.6,0.178,0.209,0.19,413
2024-12-01,1,0,0,0,413,506.7,137,102,83,90,39,145.4,118.1,99.4,89.9,53.9,0.198,0.189,0.166,451
2024-12-02,0,0,0,0,451,510.3,169,122,109,83,63,146.9,117.1,101.6,91,53.7,0.218,0.14,0.163,546
2024-12-03,0,0,0,0,546,513.7,195,150,123,106,77,150.3,117.7,102,90,53.7,0.207,0.169,0.181,651
2024-12-04,0,0,0,1,651,523.4,180,164,126,114,60,154.1,122.1,102.7,90,54.4,0.203,0.179,0.17,644
2024-12-05,0,0,0,0,644,534.3,134,104,93,91,53,158.6,125.6,104,92,54.1,0.23,0.194,0.159,475
2024-12-06,0,0,0,0,475,525.7,147,138,115,91,71,155.7,122.7,101.1,92.9,53.3,0.151,0.184,0.209,562
2024-12-07,1,0,0,0,562,534.6,159,122,99,113,43,156.4,125,103.4,93.4,56.3,0.175,0.179,0.09,536
2024-12-08,1,0,0,0,536,552.1,144,116,74,100,38,160.1,128.9,106.9,98.3,58,0.155,0.175,0.138,472
2024-12-09,0,0,0,0,472,555.1,131,105,101,90,53,161.1,130.9,105.6,99.7,57.9,0.258,0.195,0.136,480
2024-12-10,0,0,0,0,480,545.7,136,106,104,88,74,155.7,128.4,104.4,100.7,56.4,0.222,0.174,0.212,508
2024-12-11,0,0,1,0,508,525.3,185,136,120,92,71,147.3,122.1,101.7,98.1,56,0.226,0.179,0.187,604
2024-12-12,0,0,0,0,604,519.6,163,125,98,71,61,148,118.1,100.9,95,57.6,0.143,0.148,0.145,518
2024-12-13,0,0,1,0,518,525.7,152,133,105,91,72,152.1,121.1,101.6,92.1,58.7,0.153,0.15,0.165,553
2024-12-14,1,0,0,0,553,524.4,159,118,96,119,55,152.9,120.4,100.1,92.1,58.9,0.249,0.147,0.179,547
2024-12-15,1,0,0,0,547,526,127,97,73,76,31,152.9,119.9,99.7,93,60.6,0.179,0.186,0.152,404
2024-12-16,0,0,0,0,404,516.3,164,125,129,112,68,150.4,117.1,99.6,89.6,59.6,0.218,0.158,0.138,598
2024-12-17,0,0,0,0,598,533.1,163,150,134,115,88,155.1,120,103.6,92.7,61.7,0.232,0.204,0.186,650
2024-12-18,0,0,0,0,650,553.4,165,138,103,86,74,159,126.3,107.9,96.6,63.7,0.16,0.168,0.156,566
2024-12-19,0,0,0,0,566,548,155,114,112,82,68,156.1,126.6,105.4,95.7,64.1,0.176,0.18,0.195,531
2024-12-20,0,0,0,0,531,549.9,131,119,113,100,69,155,125,107.4,97.3,65.1,0.177,0.17,0.196,532
2024-12-21,1,0,1,0,532,546.9,178,134,125,135,50,152,123,108.6,98.6,64.7,0.212,0.159,0.214,622
2024-12-22,1,0,0,0,622,557.6,153,124,92,110,50,154.7,125.3,112.7,100.9,64,0.18,0.141,0.213,529
2024-12-23,0,0,0,0,529,575.4,148,120,108,81,79,158.4,129.1,115.4,105.7,66.7,0.201,0.163,0.141,536
2024-12-24,0,0,0,1,536,566.6,184,146,109,101,79,156.1,128.4,112.4,101.3,68.3,0.199,0.171,0.146,619
2024-12-25,0,0,0,0,619,562.1,154,128,107,84,73,159.1,127.9,108.9,99.3,67,0.223,0.197,0.151,546
